"id","rpm","motor_power","noise_db","outlet_pressure_bar","air_flow","outlet_temp","wpump_outlet_press","water_flow","gaccz","haccz","bearings","wpump","radiator","exvalve"
"922","2486","3701.358487","60.66415505","1.125","1340.10491","141.9205746","3.39396731","42.74668243","1.764987693","2.358451428","Ok","Ok","Dirty","Clean"
"923","2486","4292.423022","60.3099078","1.363","1344.821376","140.5505704","3.411477351","42.6218209","1.820891957","2.415929118","Ok","Ok","Dirty","Clean"
"924","2486","4968.711842","61.17195869","1.634","1341.754361","143.9805253","2.815657532","42.96529081","1.909596394","2.429341615","Ok","Ok","Dirty","Clean"
"925","2517","5096.958459","60.92339904","1.666","1333.294203","143.4724076","3.76442112","42.60777592","1.931641883","2.442621265","Ok","Ok","Dirty","Clean"
"926","2486","5756.738766","60.42923708","1.952","1321.728835","146.379851","3.816360824","42.64180816","2.004327324","2.480731447","Ok","Ok","Dirty","Clean"
"927","2512","6049.355237","61.66883328","2.049","1322.746716","146.2502701","2.478463609","42.53870973","2.038181917","2.505898693","Ok","Ok","Dirty","Clean"
"928","2508","6515.040467","60.14445097","2.238","1327.644427","145.3044103","3.649048356","42.59506631","2.1399617","2.53762482","Ok","Ok","Dirty","Clean"
"929","2489","6485.344174","61.33338583","2.243","1328.034725","143.2872591","3.771802104","42.70038526","2.156850019","2.553428201","Ok","Ok","Dirty","Clean"
"930","2494","6616.82621","61.1846769","2.291","1324.066347","145.1705686","2.637104","42.8147044","2.179786302","2.578035118","Ok","Ok","Dirty","Clean"
"931","2513","6934.833679","62.49614207","2.400","1316.088409","149.0647162","3.945883614","42.40856019","2.193831015","2.595449571","Ok","Ok","Dirty","Clean"
"932","2486","7571.828252","60.26926447","2.683","1323.649153","150.0748395","2.575591027","42.55225806","2.333554333","2.641444799","Ok","Ok","Dirty","Clean"
"933","2484","7777.7865","59.85825589","2.768","1318.609366","147.162641","3.01089602","42.77114242","2.418738356","2.669450667","Ok","Ok","Dirty","Clean"
"934","2484","8428.373716","61.36416838","3.030","1298.83298","148.3737314","3.468320768","41.91538015","2.556126393","2.788863769","Ok","Ok","Dirty","Clean"
"935","2514","8663.4103","63.12665778","3.087","1303.190916","147.8884224","3.636943753","42.57373782","2.574856582","2.767403585","Ok","Ok","Dirty","Clean"
"936","2494","9101.940359","61.82066362","3.287","1302.914838","151.3722788","2.965886951","42.41472806","2.705396043","2.873031419","Ok","Ok","Dirty","Clean"
"937","2489","9755.997916","60.71141685","3.557","1294.988308","153.2655307","3.861796763","42.54175244","2.890541495","2.932984886","Ok","Ok","Dirty","Clean"
"938","2480","10409.08321","61.56185029","3.833","1287.064247","152.3146805","3.006147281","41.86586705","3.106579087","3.069377893","Ok","Ok","Dirty","Clean"
"939","2499","10711.17964","60.68558198","3.925","1298.3768","153.3688772","3.940051319","42.09360584","3.193710794","3.082521079","Ok","Ok","Dirty","Clean"
"940","2503","11100.44426","61.59119585","4.074","1286.455609","153.494608","2.663385127","42.49528594","3.275026358","3.151609858","Ok","Ok","Dirty","Clean"
"941","2517","11780.3652","61.08982254","4.321","1282.255189","157.2145088","3.046229888","41.82151288","3.497619357","3.266196263","Ok","Ok","Dirty","Clean"
"942","2499","12102.07221","62.23858951","4.481","1281.381474","155.4920086","3.312725146","41.76811821","3.633589176","3.305437519","Ok","Ok","Dirty","Clean"
"943","2488","12748.1207","63.31516468","4.760","1286.17071","156.8042164","3.912716788","41.48162526","3.926439459","3.43737615","Ok","Ok","Dirty","Clean"
"944","2515","13324.52577","61.2507533","4.940","1287.633585","158.6735507","3.975524997","42.01872973","4.059306939","3.525247031","Ok","Ok","Dirty","Clean"
"945","2483","13474.2401","62.54226837","5.064","1284.453251","157.7501915","2.841587478","41.89680513","4.191122295","3.608526659","Ok","Ok","Dirty","Clean"
"946","2490","13518.33546","60.22563326","5.066","1267.826612","160.6960502","2.839866553","41.84292418","4.191316519","3.5721386","Ok","Ok","Dirty","Clean"
"947","2504","13957.46134","63.00753723","5.214","1275.103249","159.6035413","3.266972321","41.74215489","4.34495356","3.688369932","Ok","Ok","Dirty","Clean"
"948","2517","14459.62002","62.37225484","5.385","1258.97692","160.8866282","3.058973577","41.50647588","4.565726573","3.744490774","Ok","Ok","Dirty","Clean"
"949","2516","14877.19307","61.33088608","5.554","1276.156273","164.8889225","3.707936582","41.40518844","4.735050147","3.847414808","Ok","Ok","Dirty","Clean"
"950","2515","14930.98478","64.98991723","5.578","1268.49621","164.547797","4.077241376","42.04712263","4.770807626","3.855319209","Ok","Ok","Dirty","Clean"
"951","2498","15361.43167","63.35846001","5.787","1254.167287","161.2657292","2.824628687","41.55578759","4.967929223","3.998198885","Ok","Ok","Dirty","Clean"
"952","2507","15439.69697","62.30114144","5.798","1263.391473","161.2247334","3.338290254","41.19741533","5.000992705","3.989768665","Ok","Ok","Dirty","Clean"
"953","2488","15839.8956","60.36178818","6.003","1256.209598","162.5030692","2.977062701","41.87037909","5.217351331","4.095786187","Ok","Ok","Dirty","Clean"
"954","2513","16616.35413","60.93126398","6.253","1259.951265","164.3176183","4.194245374","41.61404722","5.535843757","4.265050757","Ok","Ok","Dirty","Clean"
"955","2509","16837.35404","64.11335662","6.352","1255.760364","164.2047382","2.743683176","41.50479268","5.697158674","4.347331753","Ok","Ok","Dirty","Clean"
"956","2492","17106.98894","62.54920391","6.501","1244.24163","166.4237041","2.845815258","41.45719303","5.892784216","4.402440701","Ok","Ok","Dirty","Clean"
"957","2509","17670.34821","65.77483869","6.681","1246.049444","167.8464922","2.818432926","41.60482207","6.075419197","4.559151225","Ok","Ok","Dirty","Clean"
"958","2493","18321.88631","64.03649438","6.988","1244.876358","167.4228329","3.359629608","41.62839838","6.534262224","4.756234555","Ok","Ok","Dirty","Clean"
"959","2481","18703.55317","60.85496065","7.175","1239.949639","171.7998674","4.295136136","41.77103221","6.777871316","4.863910437","Ok","Ok","Dirty","Clean"
"960","2492","19027.80762","60.64960275","7.274","1239.258985","172.7113818","3.807112295","41.44796345","6.944282267","4.947030732","Ok","Ok","Dirty","Clean"
"961","2496","3399.121562","60.66784794","1.000","496.0386448","117.055715","2.687881538","58.30166926","1.747824301","2.37568047","Ok","Ok","Clean","Dirty"
"962","2510","4228.90683","60.53679169","1.325","481.2644099","121.5288176","2.871619574","58.42153506","1.815604881","2.399325255","Ok","Ok","Clean","Dirty"
"963","2520","4365.313084","61.33470066","1.373","477.7257643","118.5954172","2.313771674","58.3526483","1.818987512","2.389559091","Ok","Ok","Clean","Dirty"
"964","2492","5006.532949","61.47570724","1.646","479.7981461","119.8373418","2.97006782","58.29883716","1.90036632","2.452416633","Ok","Ok","Clean","Dirty"
"965","2514","5796.62682","61.86594625","1.945","476.8894201","122.3737243","2.346151838","58.33187466","1.996510517","2.519843788","Ok","Ok","Clean","Dirty"
"966","2517","5869.847155","61.5500564","1.973","483.5916414","124.9953341","2.427062828","58.26898599","2.047274213","2.50686191","Ok","Ok","Clean","Dirty"
"967","2481","5868.210586","61.64784558","2.002","486.2050037","120.9700872","2.919082317","58.30808428","2.035339714","2.482077709","Ok","Ok","Clean","Dirty"
"968","2497","6099.038284","61.6526936","2.082","482.1101333","124.1036046","3.213168026","58.33739489","2.070008917","2.508410779","Ok","Ok","Clean","Dirty"
"969","2495","6229.684244","61.09004743","2.136","484.8282094","120.9322155","2.935774607","58.17676265","2.102500609","2.519100639","Ok","Ok","Clean","Dirty"
"970","2496","6399.217361","61.66335533","2.201","488.6586623","125.0598817","3.139232335","58.19328737","2.143264826","2.554329222","Ok","Ok","Clean","Dirty"
"971","2496","6649.290958","62.03518092","2.303","476.0959771","121.5545701","2.453055979","58.10181681","2.183725988","2.582647535","Ok","Ok","Clean","Dirty"
"972","2514","6713.995135","60.28071998","2.312","488.6561551","126.1582779","2.443184817","58.19052514","2.167186057","2.557413961","Ok","Ok","Clean","Dirty"
"973","2506","7076.582891","60.23043775","2.463","480.3980887","125.176124","3.38267569","58.37210361","2.244256716","2.616985022","Ok","Ok","Clean","Dirty"
"974","2496","7509.700783","61.87155365","2.646","492.4474659","123.1751491","2.564527093","58.13391084","2.350258188","2.658348339","Ok","Ok","Clean","Dirty"
"975","2482","7875.407374","61.17324207","2.809","483.9507326","126.9426796","3.164321177","58.0908035","2.409135603","2.691334174","Ok","Ok","Clean","Dirty"
"976","2506","8661.58247","62.91248507","3.096","478.1839134","128.0375026","3.179863511","58.06942932","2.583600551","2.777615141","Ok","Ok","Clean","Dirty"
"977","2516","9227.967334","63.30866493","3.307","479.1060734","128.2964272","2.381679207","58.1719983","2.755904617","2.837323446","Ok","Ok","Clean","Dirty"
"978","2510","9276.980625","63.32262498","3.337","482.4804008","131.6181652","2.673036925","58.01348022","2.750757123","2.868384035","Ok","Ok","Clean","Dirty"
"979","2484","9680.267499","62.71425951","3.534","482.1743746","127.7543178","3.0443085","58.28826215","2.864955052","2.92691965","Ok","Ok","Clean","Dirty"
"980","2514","10463.67609","63.83564316","3.803","486.1093414","129.5439877","2.811946672","58.1106636","3.110842622","3.014294194","Ok","Ok","Clean","Dirty"
"981","2484","11022.51843","61.20497801","4.073","486.4863477","132.8526004","3.150523537","58.07922106","3.279997955","3.151273021","Ok","Ok","Clean","Dirty"
"982","2491","11413.28695","60.30384326","4.220","475.8853733","134.8360296","3.461315098","58.11349702","3.40341494","3.177623906","Ok","Ok","Clean","Dirty"
"983","2515","11771.92466","62.01215533","4.321","485.4396851","134.1656158","3.568247046","58.12967171","3.504057449","3.270414955","Ok","Ok","Clean","Dirty"
"984","2487","12462.1853","63.88558719","4.648","489.7827713","136.964184","2.616187728","58.09691004","3.793663405","3.380464362","Ok","Ok","Clean","Dirty"
"985","2515","13043.16984","64.00967215","4.828","482.2718558","135.6689873","3.637260891","58.13004038","3.992932399","3.469570631","Ok","Ok","Clean","Dirty"
"986","2506","13570.07666","62.85001682","5.055","488.3891071","135.7894735","3.313910289","57.95500098","4.171020511","3.600611022","Ok","Ok","Clean","Dirty"
"987","2502","13568.72782","60.45693473","5.062","472.2601611","137.2291603","3.186036605","57.85397586","4.184393529","3.592263444","Ok","Ok","Clean","Dirty"
"988","2509","14016.72945","63.577959","5.228","480.032833","136.4960215","3.175445832","58.01690787","4.389778067","3.681380849","Ok","Ok","Clean","Dirty"
"989","2493","14754.05389","61.69371525","5.555","480.4901902","142.2882629","2.639170305","57.97577672","4.724849752","3.871788447","Ok","Ok","Clean","Dirty"
"990","2494","15265.09357","62.64979505","5.759","477.8879988","142.7087507","3.769667264","57.89067447","4.92922385","3.952234796","Ok","Ok","Clean","Dirty"
"991","2514","16005.75787","64.3331139","6.008","483.0531808","143.1819046","3.816015068","57.85867953","5.235733965","4.09623955","Ok","Ok","Clean","Dirty"
"992","2497","16384.49242","61.85397413","6.200","480.4801414","142.6649907","2.856127197","57.92766191","5.489210436","4.218584374","Ok","Ok","Clean","Dirty"
"993","2509","17032.2103","64.54367763","6.427","487.0136735","143.5212827","2.557319921","57.84377327","5.763267487","4.371300196","Ok","Ok","Clean","Dirty"
"994","2492","17405.31702","63.14820053","6.621","479.4260681","143.9422578","2.742155689","57.92396622","6.014047859","4.50195704","Ok","Ok","Clean","Dirty"
"995","2490","17483.43343","63.25604739","6.659","470.0463574","146.8499867","3.474143087","57.7695195","6.087433408","4.508452408","Ok","Ok","Clean","Dirty"
"996","2485","18141.24251","66.71485733","6.938","470.2747169","145.6344541","3.667832382","57.81496697","6.469545596","4.73439049","Ok","Ok","Clean","Dirty"
"997","2519","18811.53155","64.4760722","7.109","476.5631453","150.506361","3.057030209","57.80207281","6.700341571","4.817607617","Ok","Ok","Clean","Dirty"
"998","2514","18784.92304","60.41993256","7.113","473.831118","148.2229813","3.567040252","57.78216842","6.704334093","4.856507494","Ok","Ok","Clean","Dirty"
"999","2490","18612.82721","62.0689625","7.113","468.3946499","149.7399117","2.692822742","57.69945269","6.710383174","4.851370169","Ok","Ok","Clean","Dirty"
"1000","2499","19454.55908","61.90352013","7.425","469.8212666","151.6449575","3.013953277","57.83391215","7.170283283","5.078841053","Ok","Ok","Clean","Dirty"
